company_name,country,report_title,source_pdf_url,additional_source_urls,notes,source_type
Snam,Italy,"Snam Annual Report 2025 (incl. Sustainability Report per Italian Legislative Decree 125/2024, CSRD-aligned) + Sustainable Finance Annual Report 2025",https://www.snam.it/content/dam/snam/pages-attachments-search/en/documenti/bilanci-annuali/2025/annual_report_2025.pdf,https://www.snam.it/content/dam/snam/pages-attachments/it/investor-relations/documents/sustainable-finance/2025/Sustainable_Finance_Annual_Report_2025.pdf,,downloadable_pdf
Terna,Italy,Terna 2025 Annual Report (Consolidated Sustainability Statement as separate section),https://www.terna-reports.it/2025/en,,Published as an interactive digital report rather than a single static PDF; check this platform for a PDF export option.,webpage_landing_page
Mediobanca,Italy,"Mediobanca first Consolidated Sustainability Report (FY ended 30 June 2025, CSRD) + ESG Profile 2025",https://www.mediobanca.com/static/upload_new/csr/csrd_eng.pdf,https://www.mediobanca.com/static/upload_new/esg/esg-profile.pdf,STRONG candidate: dedicated standalone sustainability/CSRD report confirmed.,downloadable_pdf
Banco BPM,Italy,Banco BPM Sustainability Statement 2025 (standalone),https://gruppo.bancobpm.it/media/dlm_uploads/BancoBPM_Sustainability_Statement_2025.pdf,,STRONG candidate: dedicated standalone Sustainability Statement PDF confirmed.,downloadable_pdf
Recordati,Italy,Recordati Annual Report 2025 (Consolidated Sustainability Statement included),https://annualreport.recordati.com/wp-content/uploads/2026/04/ANNUAL-REPORT-2025_260429.pdf,,,downloadable_pdf
Campari Group,Italy,Campari Group Annual Report for the year ended 31 December 2025 (incl. sustainability),https://www.camparigroup.com/sites/default/files/downloads/01.1%20Campari%20Group_Annual%20Report%20for%20the%20year%20ended%2031%20December%202025_0.pdf,,,downloadable_pdf
Pirelli,Italy,Pirelli Annual Report 2025 (incl. CSRD Sustainability Statement; ranked Top 1% in 2025 Sustainability Yearbook),https://corp-assets.pirelli.com/corporate/Annual_Report_Pirelli_2025_ENG.pdf,,,downloadable_pdf
Tenaris,Luxembourg,Tenaris 2025 Annual Report (incl. Sustainability Statement executive summary),https://www.sec.gov/Archives/edgar/data/1190723/000117184326002101/exh_991.pdf,,SEC-filed Form 20-F exhibit (Tenaris is dual-listed/NYSE); also available via ir.tenaris.com and Luxembourg Stock Exchange (bourse.lu).,downloadable_pdf
Naturgy,Spain,Naturgy Sustainability Report 2025 / Consolidated Non-Financial Information Statement,https://www.naturgy.com/en/sustainability/sustainability-reports/,,No single direct 2025 PDF URL confirmed via search; get exact file from this reports page.,webpage_landing_page
ACS Group,Spain,Grupo ACS Integrated Report 2025 (incl. NFIS and Sustainability Report),https://www.grupoacs.com/en/shareholders-investors/annual-report,,No single direct 2025 PDF URL confirmed via search; get exact file from this landing page. Note: distinct from the unrelated UK-based 'ACS Group' (acsgroup.co.uk) that also publishes a 2025 sustainability report - do not confuse the two.,webpage_landing_page
Ferrovial,Spain,"Ferrovial SE Integrated Annual Report 2025 (Statement of consolidated non-financial and sustainability information, ESRS-compliant)",https://informeanualintegrado2025.ferrovial.com/en/,,Confirmed PDF also at static-iai.ferrovial.com (2024 edition); use this microsite for the current 2025 PDF.,downloadable_pdf
Grifols,Spain,"Grifols 2025 Integrated and Sustainability Annual Report (CSRD, Spanish Law 11/2018, GRI, SASB)",https://www.grifols.com/en/sustainability-reports,,Explicitly GRI-referenced alongside CSRD/SASB - strong candidate. No single direct PDF URL confirmed via search; get exact file from this page.,webpage_landing_page
Mapfre,Spain,Mapfre Consolidated Non-Financial Information Statement and Sustainability Statement 2025,https://www.mapfre.com/en/sustainability/annual-reports/,,No single direct 2025 PDF URL confirmed via search (2024 edition found directly at 7MB); get exact 2025 file from this page.,webpage_landing_page
Acciona,Spain,"Acciona Sustainability Report 2025 (standalone, explicitly references GRI standards) + Integrated Report 2025",https://www.acciona.com/content/dam/acciona-global/documentos/informes/sustainability-report-2025-acciona.pdf,https://www.acciona.com/content/dam/acciona-global/documentos/informes/2025-acciona-integrated-report.pdf,STRONG candidate: standalone Sustainability Report explicitly states it includes info beyond GRI standards requirements.,downloadable_pdf
Cellnex Telecom,Spain,Cellnex Telecom Integrated Annual Report 2025 (Consolidated Management Report),https://www.cellnex.com/app/uploads/2026/03/Informe-Anual-Integrado-2025_EN_Optimized.pdf,,,downloadable_pdf
Prosus,Netherlands,"Prosus FY2025 Annual Report (1st year CSRD/ESRS, FY2025 GRI content index also referenced) + Environmental Impact Report FY25",https://www.prosus.com/~/media/Files/P/prosus-corp-v2/results-reports-and-events-archive/annual-report/2025/fy2025-annual-report.pdf,https://www.prosus.com/~/media/Files/P/prosus-corp-v2/documents/our-impact/prosus-environmental-impact-report-fy25.pdf,STRONG candidate: FY2025 GRI content index explicitly mentioned alongside ESRS/SASB/TCFD disclosures.,downloadable_pdf
KPN,Netherlands,KPN Integrated Annual Report 2025 (incl. Sustainability Statement),https://annualreport2025.kpn/files/KPN-integrated-annual-report-2025.pdf,,,downloadable_pdf
Signify,Netherlands,"Signify Annual Report 2025 (concludes 'Brighter Lives, Better World 2025' program)",https://www.signify.com/static/2025/signify-annual-report-2025.pdf,,,downloadable_pdf
Aegon,Netherlands,"Aegon Integrated Annual Report 2025 (Sustainability Report from p.293, CSRD/ESRS limited assurance)",https://www.aegon.com/sites/default/files/file/2026-03/aegon-annual-report-on-form-20-f-2025.pdf,,"Form 20-F filed given US listing; primary Integrated Annual Report PDF link not directly confirmed, this is the SEC-style filing equivalent.",downloadable_pdf
NN Group,Netherlands,NN Group N.V. Annual Report 2025 + standalone Environmental Statement 2025,https://www.nn-group.com/site/binaries/content/assets/nn-group/annual-reports/2025/nn-group-annual-report-2025.pdf,https://www.nn-group.com/site/binaries/content/assets/nn-group/sustainability/nn-group-environmental-statement.pdf,,downloadable_pdf
Universal Music Group,Netherlands,Universal Music Group 2025 Annual Report (incl. sustainability statement; won 'ESG Transparency Award'),https://assets.ctfassets.net/e66ejtqbaazg/7HObJrt5UDQfjjfKYN454B/201bf057190c5ed4ee185b04a34ec095/UMG_2025_Annual_Report.pdf,,,downloadable_pdf
Bank Pekao,Poland,Report on the Activities of Bank Pekao S.A. Group for 2025 (incl. ESG/sustainability report),https://raport-pekao.pl/wp-content/uploads/2026/05/ReportontheActivities_Bank_Pekao_Group_2025.pdf,https://www.pekao.com.pl/esg/,"ESG report published as 'Zrownowazona przyszlosc' (2025 ESG report), prepared per ESRS; direct PDF is the broader activities/annual report which includes the sustainability statement chapter.",downloadable_pdf
mBank,Poland,Management Board Report on Performance of mBank Group 2025 (incl. sustainability statement),https://www.mbank.pl/pdf/relacje-inwestorskie/raport-roczny/2025/management-board-report.pdf,https://www.mbank.pl/pdf/CSR/mbank-sustainability-standards.pdf,No standalone GRI-branded sustainability report confirmed; ESG/sustainability disclosures are embedded within the annual Management Board Report (ESRS-aligned).,downloadable_pdf
Asseco Poland,Poland,Report on Non-Financial Information of Asseco Poland S.A. and the Asseco Group,https://inwestor.asseco.com/files/investor/uploads/The_Asseco_Poland_S.A._and_the_Asseco_Group_s_report_on_non-financial_information.pdf,https://inwestor.asseco.com/en/reports/financial-reports/2025/,Most recent standalone non-financial information report confirmed as downloadable is for FY2023; a newer edition may exist on the investor relations reports page and should be checked.,downloadable_pdf
Enea,Poland,Sprawozdanie Zarzadu GK Enea 2024 (incl. ESG/sustainability statement),https://raportyzr.pl/wp-content/uploads/2025/09/SPRAWOZDANIE-ROCZNE-ZARZADU-GK-ENEA-2024.pdf,https://raport2024.esg.enea.pl/,"Enea's FY2024 ESG report is published as an interactive web report (raport2024.esg.enea.pl) rather than a standalone PDF; the downloadable PDF here is the Management Board's annual report, which the ESG report is stated to be an integral part of. First edition prepared under CSRD/ESRS.",downloadable_pdf
Tauron Polska Energia,Poland,Sprawozdanie Zarzadu z dzialalnosci TAURON Polska Energia S.A. i GK TAURON za 2024 (incl. sustainability statement),https://raportyzr.pl/wp-content/uploads/2025/09/GKTAURON-SprZarzadu-2024-12-31-0-PL.pdf,https://www.tauron.pl/tauron/o-tauronie/tauron-dla-otoczenia/raport-zrownowazonego-rozwoju,"FY2024 sustainability disclosures prepared for the first time under ESRS/CSRD, embedded as a chapter within the Management Board's annual report rather than a standalone GRI report.",downloadable_pdf
Ciech (Qemetica),Poland,Qemetica (formerly Ciech) Sustainability Report 2023,https://qemetica.com/uploads/esg/raporty/sustainability-report-2023.pdf,https://qemetica.com/en/sustainability/sustainability-strategy,Company renamed from Ciech to Qemetica in 2024. Most recent standalone sustainability report confirmed as downloadable is FY2023; verify whether a FY2024 edition has since been published.,downloadable_pdf
Colruyt Group,Belgium,Colruyt Group Annual Report with Sustainability Reporting 2024/2025,https://issuu.com/colruytgroup/docs/annual_report_with_sustainability_reporting_2024_2,https://www.colruytgroup.com/en/investor-relations/annual-report-with-sustainability-reporting,Sustainability reporting is combined with the financial annual report rather than published as a standalone document; fiscal year runs April-March.,downloadable_pdf
Proximus,Belgium,Proximus Integrated Annual Report 2025 (incl. sustainability statement),https://www.proximus-cdn.com/dam/jcr:44041fd1-b790-497d-b397-cb03869fab27/proximus-integrated-annual-report-2025-v1.1_en.pdf,https://www.proximus.com/annual-report.html,"Sustainability statement (environmental, social, governance information) is embedded within the Integrated Annual Report rather than published standalone.",downloadable_pdf
D'Ieteren Group,Belgium,D'Ieteren Group Annual Report 2025 - Sustainability Statement,https://dieterengroup.imgix.net/press-releases/20260424_Annual-Report_EN.pdf,https://www.dieterengroup.com/non-financial-reporting/,"CSRD-compliant sustainability statements published both group-wide and per business unit (D'Ieteren Automotive, Belron, Moleskine, TVH, D'Ieteren Immo, PHE) as separate PDFs on the non-financial reporting page; limited assurance by KPMG.",downloadable_pdf
Elia Group,Belgium,Elia Group Integrated Annual Report 2025,https://investor.eliagroup.eu/-/media/project/elia/shared/documents/elia-group/publications/annual-reports/2026/en_2025_elia-group.pdf,https://www.elia.be/en/sustainability,"Sustainability report is one section of the combined Integrated Annual Report (Strategic, Sustainability, Governance & Risk, Financial).",downloadable_pdf
bpost (Bnode),Belgium,bpostgroup 2024 Annual Report - Consolidated Annual Accounts,https://bpostgroup.com/sites/default/files/2025-04/9.%20Consolidated_annual_accounts_bpostgroup_2024_ENG.pdf,https://bpostgroup.com/sustainability; https://bpostgroup.com/sites/default/files/2025-04/24099_BPOST_jaarverslag_2024_H5_Governance_ENG.pdf,bpost group has since rebranded to Bnode. CSRD-aligned non-financial statement is embedded within the annual report package rather than published as a standalone sustainability report; verify current entity name and latest report edition before use.,downloadable_pdf
Raiffeisen Bank International,Austria,Raiffeisen Bank International Sustainable Deposits Allocation and Impact Report 2025,https://www.rbinternational.com/content/dam/rbi/ho/corporates/our-solutions/sustainable-solutions/sustainable-deposits-allocation-and-impact-report-rbi-ag-en-final1.pdf.coredownload.pdf,https://www.rbinternational.com/en/raiffeisen/sustainability-esg/sustainability-reports.html; https://www.rbinternational.com/en/investors/results-reports/annual-reports.html,"Since FY2024, consolidated non-financial (ESRS/CSRD) reporting has been folded into the annual report rather than published as a standalone sustainability report.",downloadable_pdf
Wienerberger,Austria,wienerberger Sustainability Statement 2025,https://www.wienerberger.com/content/dam/corp/corporate-website/downloads/investors-downloads/2025/2025-wienerberger-Sustainability-Statement.pdf,https://annualreport.wienerberger.com/2025/_assets/downloads/entire-wb-ar25.pdf,"Standalone ESRS-aligned Sustainability Statement PDF confirmed for 2025, alongside the combined Annual and Sustainability Report.",downloadable_pdf
Andritz,Austria,ANDRITZ Non-Financial Statement 2025,https://www.andritz.com/resource/blob/689224/a0937840e1f353ee5ed2b4f23651dc4e/andritz-non-financial-statement-2025-data.pdf,https://www.andritz.com/resource/blob/689306/6ad9400073c46323b95b1be977870245/andritz-annual-report-2025-data.pdf; https://www.andritz.com/sustainability-en/sustainability-reports,ESRS/CSRD-aligned non-financial statement published as a standalone PDF alongside the annual report.,downloadable_pdf
Mayr-Melnhof Karton,Austria,Mayr-Melnhof Karton AG Annual Financial Report 2025 (incl. Consolidated Sustainability Reporting),https://mm.group/wp-content/uploads/MM-Annual-Financial-Report-2025.pdf,https://mm.group/wp-content/uploads/MM_Annual_Report_2025.pdf,"Consolidated Non-Financial/Sustainability Reporting is embedded within the Annual Financial Report management report, with voluntary independent limited assurance.",downloadable_pdf
Vienna Insurance Group,Austria,Vienna Insurance Group Sustainability Statement 2025,https://group.vig/en/sustainability/downloads/,https://www.annual-report.vig/2025/,"Sustainability Statement (ESRS-aligned since FY2024) is part of the Group Annual Report 2025; downloads page lists both as separate PDFs but a direct file URL could not be confirmed, so the downloads hub is used.",webpage_landing_page
Pandora,Denmark,Pandora Annual Report 2025 (incl. Sustainability Disclosures),https://www.sustainabilityreports.com/pandora/2025/annual-report,https://pandoragroup.com/sustainability/resources/sustainability-reports,"Since reporting year 2024, Pandora publishes combined financial and sustainability reporting rather than a standalone sustainability report.",downloadable_pdf
Tryg,Denmark,Tryg Annual Report 2025 (incl. Sustainability Statement),https://tryg.com/en/downloads-2025,https://tryg.com/en/sustainability/reporting,"CSRD-aligned Sustainability Statement is an integral part of the Annual Report; no standalone sustainability report PDF confirmed, so the downloads hub is used as the source.",webpage_landing_page
